forecast_id,initialization_time,valid_time,region,zone,latitude,longitude,lead_day,rainfall_forecast,temperature_forecast,wind_forecast,pressure_forecast,humidity_forecast,ensemble_mean,ensemble_spread,ensemble_min,ensemble_max,spatial_variability
FCST_20240101_BIH_D10,2024-01-01,2024-01-11,Bihar,East,25.0961,85.3131,10,3.6,20.4,10.1,1003.8,55.5,6.5,14.68,0.0,38.8,11.26
FCST_20240102_GUJ_D1,2024-01-02,2024-01-03,Gujarat,West,22.2587,71.1924,1,0.0,21.4,10.5,1005.9,54.2,0.4,1.5,0.0,3.7,4.06
FCST_20240102_GUJ_D2,2024-01-02,2024-01-04,Gujarat,West,22.2587,71.1924,2,0.5,22.0,11.7,1006.9,54.4,-0.1,2.19,0.0,4.7,2.28
FCST_20240102_GUJ_D3,2024-01-02,2024-01-05,Gujarat,West,22.2587,71.1924,3,0.0,22.1,13.3,1005.4,54.4,1.5,3.4,0.0,9.0,5.31
FCST_20240102_GUJ_D4,2024-01-02,2024-01-06,Gujarat,West,22.2587,71.1924,4,0.0,21.6,13.8,1006.9,51.8,-0.2,4.33,0.0,9.3,11.17
FCST_20240102_GUJ_D5,2024-01-02,2024-01-07,Gujarat,West,22.2587,71.1924,5,0.0,22.2,12.0,1006.8,57.2,1.0,6.45,0.0,15.2,7.13
FCST_20240102_GUJ_D6,2024-01-02,2024-01-08,Gujarat,West,22.2587,71.1924,6,0.0,20.2,10.8,1007.1,57.9,0.1,6.91,0.0,15.3,25.4
FCST_20240102_GUJ_D7,2024-01-02,2024-01-09,Gujarat,West,22.2587,71.1924,7,0.0,21.3,12.6,1005.5,48.6,-1.8,11.34,0.0,23.1,16.1
FCST_20240102_GUJ_D8,2024-01-02,2024-01-10,Gujarat,West,22.2587,71.1924,8,0.0,22.7,12.2,1005.7,55.9,3.7,9.62,0.0,24.9,5.85
FCST_20240102_GUJ_D9,2024-01-02,2024-01-11,Gujarat,West,22.2587,71.1924,9,0.0,22.4,8.9,1008.1,54.8,-0.8,11.01,0.0,23.4,7.73
FCST_20240102_GUJ_D10,2024-01-02,2024-01-12,Gujarat,West,22.2587,71.1924,10,0.0,21.7,11.5,1006.3,52.5,-2.9,12.43,0.0,24.4,6.48
FCST_20240102_MAH_D1,2024-01-02,2024-01-03,Maharashtra,West-Central,19.7515,75.7139,1,6.4,21.0,12.4,1005.6,55.5,6.7,1.5,4.0,10.0,6.55
FCST_20240102_MAH_D2,2024-01-02,2024-01-04,Maharashtra,West-Central,19.7515,75.7139,2,0.0,21.9,10.3,1005.6,57.1,-0.5,2.19,0.0,4.3,7.93
FCST_20240102_MAH_D3,2024-01-02,2024-01-05,Maharashtra,West-Central,19.7515,75.7139,3,0.0,20.2,12.3,1006.7,55.3,-0.4,3.81,0.0,8.0,0.8
FCST_20240102_MAH_D4,2024-01-02,2024-01-06,Maharashtra,West-Central,19.7515,75.7139,4,0.0,20.9,14.4,1007.6,52.3,2.2,5.05,0.0,13.3,4.18
FCST_20240102_MAH_D5,2024-01-02,2024-01-07,Maharashtra,West-Central,19.7515,75.7139,5,0.0,20.8,12.0,1006.8,56.7,0.1,6.32,0.0,14.0,7.49
FCST_20240102_MAH_D6,2024-01-02,2024-01-08,Maharashtra,West-Central,19.7515,75.7139,6,0.0,22.0,10.1,1004.5,56.3,1.1,8.32,0.0,19.4,9.2
FCST_20240102_MAH_D7,2024-01-02,2024-01-09,Maharashtra,West-Central,19.7515,75.7139,7,0.0,20.7,13.4,1005.7,55.3,1.7,8.25,0.0,19.9,13.83
FCST_20240102_MAH_D8,2024-01-02,2024-01-10,Maharashtra,West-Central,19.7515,75.7139,8,0.0,20.1,12.9,1007.6,54.3,-1.6,9.62,0.0,19.6,21.32
FCST_20240102_MAH_D9,2024-01-02,2024-01-11,Maharashtra,West-Central,19.7515,75.7139,9,0.0,21.1,12.4,1006.3,47.4,-0.9,11.01,0.0,23.3,13.7
FCST_20240102_MAH_D10,2024-01-02,2024-01-12,Maharashtra,West-Central,19.7515,75.7139,10,0.0,21.5,16.8,1004.4,57.2,-0.9,12.43,0.0,26.4,18.22
FCST_20240102_KER_D1,2024-01-02,2024-01-03,Kerala,South,10.8505,76.2711,1,1.1,21.3,10.4,1005.5,56.1,1.5,1.5,0.0,4.8,5.15
FCST_20240102_KER_D2,2024-01-02,2024-01-04,Kerala,South,10.8505,76.2711,2,0.0,19.8,11.6,1006.4,57.0,0.3,1.95,0.0,4.6,2.4
FCST_20240102_KER_D3,2024-01-02,2024-01-05,Kerala,South,10.8505,76.2711,3,0.0,21.4,11.2,1006.2,60.8,-1.6,3.11,0.0,5.2,3.45
FCST_20240102_KER_D4,2024-01-02,2024-01-06,Kerala,South,10.8505,76.2711,4,0.0,20.2,11.3,1005.4,55.2,0.2,4.33,0.0,9.7,4.21
FCST_20240102_KER_D5,2024-01-02,2024-01-07,Kerala,South,10.8505,76.2711,5,0.0,22.5,8.2,1006.9,53.7,-0.3,5.6,0.0,12.0,24.58
FCST_20240102_KER_D6,2024-01-02,2024-01-08,Kerala,South,10.8505,76.2711,6,0.0,21.9,12.9,1005.3,55.6,-1.8,8.53,0.0,17.0,4.31
FCST_20240102_KER_D7,2024-01-02,2024-01-09,Kerala,South,10.8505,76.2711,7,0.0,21.8,12.2,1006.8,56.0,-2.2,8.99,0.0,17.6,17.84
FCST_20240102_KER_D8,2024-01-02,2024-01-10,Kerala,South,10.8505,76.2711,8,0.0,20.1,9.8,1005.7,50.6,2.1,9.62,0.0,23.3,11.5
FCST_20240102_KER_D9,2024-01-02,2024-01-11,Kerala,South,10.8505,76.2711,9,0.0,21.2,8.8,1004.9,57.6,-2.6,11.01,0.0,21.6,30.89
FCST_20240102_KER_D10,2024-01-02,2024-01-12,Kerala,South,10.8505,76.2711,10,0.0,21.7,7.6,1006.4,54.4,-4.8,12.43,0.0,22.5,29.28
FCST_20240102_RAJ_D1,2024-01-02,2024-01-03,Rajasthan,Northwest,27.0238,74.2179,1,0.0,21.0,11.5,1005.9,56.9,0.1,1.5,0.0,3.4,5.26
FCST_20240102_RAJ_D2,2024-01-02,2024-01-04,Rajasthan,Northwest,27.0238,74.2179,2,0.0,21.8,12.0,1007.4,58.4,0.2,3.83,0.0,8.6,3.5
FCST_20240102_RAJ_D3,2024-01-02,2024-01-05,Rajasthan,Northwest,27.0238,74.2179,3,10.0,19.8,13.1,1006.7,56.8,11.5,4.56,3.3,21.5,8.75
FCST_20240102_RAJ_D4,2024-01-02,2024-01-06,Rajasthan,Northwest,27.0238,74.2179,4,0.0,20.5,12.5,1005.3,60.2,-1.1,4.33,0.0,8.4,30.62
FCST_20240102_RAJ_D5,2024-01-02,2024-01-07,Rajasthan,Northwest,27.0238,74.2179,5,0.0,21.5,9.5,1006.6,54.9,-1.1,5.6,0.0,11.2,8.53
FCST_20240102_RAJ_D6,2024-01-02,2024-01-08,Rajasthan,Northwest,27.0238,74.2179,6,0.0,22.1,12.8,1005.2,58.0,-0.3,6.91,0.0,14.9,5.36
FCST_20240102_RAJ_D7,2024-01-02,2024-01-09,Rajasthan,Northwest,27.0238,74.2179,7,0.0,21.1,10.0,1006.0,50.5,-1.3,8.25,0.0,16.9,3.75
FCST_20240102_RAJ_D8,2024-01-02,2024-01-10,Rajasthan,Northwest,27.0238,74.2179,8,0.0,20.4,9.9,1004.4,53.9,3.4,10.05,0.0,25.5,13.17
FCST_20240102_RAJ_D9,2024-01-02,2024-01-11,Rajasthan,Northwest,27.0238,74.2179,9,0.0,21.5,18.1,1006.7,51.8,-1.7,11.01,0.0,22.5,17.77
FCST_20240102_RAJ_D10,2024-01-02,2024-01-12,Rajasthan,Northwest,27.0238,74.2179,10,0.0,23.4,12.8,1006.8,56.9,-10.3,12.43,0.0,17.0,3.19
FCST_20240102_ODI_D1,2024-01-02,2024-01-03,Odisha,East,20.9517,85.0985,1,0.0,21.2,12.4,1005.9,53.0,0.2,1.5,0.0,3.5,6.59
FCST_20240102_ODI_D2,2024-01-02,2024-01-04,Odisha,East,20.9517,85.0985,2,0.0,20.6,10.1,1006.4,53.9,0.6,1.95,0.0,4.9,1.74
FCST_20240102_ODI_D3,2024-01-02,2024-01-05,Odisha,East,20.9517,85.0985,3,0.0,21.4,10.4,1006.5,56.4,0.3,3.11,0.0,7.1,2.33
FCST_20240102_ODI_D4,2024-01-02,2024-01-06,Odisha,East,20.9517,85.0985,4,5.7,21.6,10.5,1005.9,57.4,6.3,4.81,0.0,16.9,1.76
FCST_20240102_ODI_D5,2024-01-02,2024-01-07,Odisha,East,20.9517,85.0985,5,0.0,22.3,10.9,1005.5,52.4,-0.7,5.64,0.0,11.7,5.29
FCST_20240102_ODI_D6,2024-01-02,2024-01-08,Odisha,East,20.9517,85.0985,6,0.0,21.6,8.6,1005.8,56.1,-1.3,6.91,0.0,13.9,13.68
FCST_20240102_ODI_D7,2024-01-02,2024-01-09,Odisha,East,20.9517,85.0985,7,6.4,22.1,11.8,1005.4,54.9,8.7,13.36,0.0,38.1,2.64
FCST_20240102_ODI_D8,2024-01-02,2024-01-10,Odisha,East,20.9517,85.0985,8,0.0,22.3,10.6,1004.9,58.6,-1.2,11.82,0.0,24.8,7.25
FCST_20240102_ODI_D9,2024-01-02,2024-01-11,Odisha,East,20.9517,85.0985,9,0.0,19.9,12.4,1004.5,55.7,1.6,11.01,0.0,25.8,19.74
FCST_20240102_ODI_D10,2024-01-02,2024-01-12,Odisha,East,20.9517,85.0985,10,0.0,20.1,16.0,1007.7,54.5,-4.3,16.43,0.0,31.8,15.84
FCST_20240102_ASS_D1,2024-01-02,2024-01-03,Assam,Northeast,26.2006,92.9376,1,7.0,22.0,12.2,1005.4,53.9,7.6,2.01,4.0,12.0,2.59
FCST_20240102_ASS_D2,2024-01-02,2024-01-04,Assam,Northeast,26.2006,92.9376,2,27.9,21.8,11.5,1006.3,53.5,27.8,3.26,21.9,35.0,13.41
FCST_20240102_ASS_D3,2024-01-02,2024-01-05,Assam,Northeast,26.2006,92.9376,3,0.0,21.0,14.2,1006.7,52.6,-1.5,4.36,0.0,8.1,1.5
FCST_20240102_ASS_D4,2024-01-02,2024-01-06,Assam,Northeast,26.2006,92.9376,4,0.0,20.8,9.2,1003.4,54.3,0.4,5.3,0.0,12.1,18.19
FCST_20240102_ASS_D5,2024-01-02,2024-01-07,Assam,Northeast,26.2006,92.9376,5,0.0,19.1,10.4,1006.7,52.8,0.2,5.6,0.0,12.5,5.61
FCST_20240102_ASS_D6,2024-01-02,2024-01-08,Assam,Northeast,26.2006,92.9376,6,0.0,20.7,13.9,1005.8,56.7,-0.4,9.7,0.0,20.9,4.49
FCST_20240102_ASS_D7,2024-01-02,2024-01-09,Assam,Northeast,26.2006,92.9376,7,0.0,21.6,10.9,1006.1,53.7,1.4,8.25,0.0,19.6,24.43
FCST_20240102_ASS_D8,2024-01-02,2024-01-10,Assam,Northeast,26.2006,92.9376,8,0.0,20.6,9.9,1008.8,58.0,1.9,11.75,0.0,27.8,7.21
FCST_20240102_ASS_D9,2024-01-02,2024-01-11,Assam,Northeast,26.2006,92.9376,9,27.7,18.9,11.9,1003.5,58.1,24.9,15.16,0.0,58.3,24.73
FCST_20240102_ASS_D10,2024-01-02,2024-01-12,Assam,Northeast,26.2006,92.9376,10,0.0,21.8,8.7,1005.1,51.5,-0.7,12.43,0.0,26.6,27.36
FCST_20240102_PUN_D1,2024-01-02,2024-01-03,Punjab,North,31.1471,75.3412,1,4.8,21.9,12.0,1006.0,55.2,5.2,1.5,2.5,8.5,6.74
FCST_20240102_PUN_D2,2024-01-02,2024-01-04,Punjab,North,31.1471,75.3412,2,0.0,21.8,10.4,1006.5,54.9,-0.3,1.95,0.0,4.0,1.59
FCST_20240102_PUN_D3,2024-01-02,2024-01-05,Punjab,North,31.1471,75.3412,3,0.0,21.8,10.5,1006.2,54.0,0.6,3.58,0.0,8.5,2.74
FCST_20240102_PUN_D4,2024-01-02,2024-01-06,Punjab,North,31.1471,75.3412,4,0.0,20.7,14.3,1005.3,59.2,-1.6,4.33,0.0,7.9,3.52
FCST_20240102_PUN_D5,2024-01-02,2024-01-07,Punjab,North,31.1471,75.3412,5,0.0,21.7,13.3,1005.8,58.6,2.3,8.11,0.0,20.1,4.77
FCST_20240102_PUN_D6,2024-01-02,2024-01-08,Punjab,North,31.1471,75.3412,6,0.0,22.0,9.0,1008.4,50.0,-1.6,6.91,0.0,13.6,4.5
FCST_20240102_PUN_D7,2024-01-02,2024-01-09,Punjab,North,31.1471,75.3412,7,0.0,21.9,10.8,1005.6,58.2,-2.2,11.37,0.0,22.8,3.61
FCST_20240102_PUN_D8,2024-01-02,2024-01-10,Punjab,North,31.1471,75.3412,8,3.4,22.1,9.8,1007.2,59.0,9.2,12.15,0.0,35.9,7.3
FCST_20240102_PUN_D9,2024-01-02,2024-01-11,Punjab,North,31.1471,75.3412,9,17.2,20.2,12.0,1007.6,55.4,20.8,13.91,0.0,51.4,25.16
FCST_20240102_PUN_D10,2024-01-02,2024-01-12,Punjab,North,31.1471,75.3412,10,3.2,21.7,14.6,1008.0,55.0,8.4,17.73,0.0,47.4,1.68
FCST_20240102_TAM_D1,2024-01-02,2024-01-03,Tamil Nadu,South,11.1271,78.6569,1,0.0,21.3,12.2,1005.7,59.0,0.0,1.5,0.0,3.3,3.73
FCST_20240102_TAM_D2,2024-01-02,2024-01-04,Tamil Nadu,South,11.1271,78.6569,2,0.0,21.1,11.8,1006.6,54.5,0.0,1.95,0.0,4.3,6.27
FCST_20240102_TAM_D3,2024-01-02,2024-01-05,Tamil Nadu,South,11.1271,78.6569,3,0.0,21.3,11.7,1004.2,59.7,0.6,4.37,0.0,10.2,5.23
FCST_20240102_TAM_D4,2024-01-02,2024-01-06,Tamil Nadu,South,11.1271,78.6569,4,0.0,21.6,15.1,1005.1,53.0,0.1,4.33,0.0,9.6,6.19
FCST_20240102_TAM_D5,2024-01-02,2024-01-07,Tamil Nadu,South,11.1271,78.6569,5,0.0,20.2,14.0,1004.2,62.5,2.0,5.6,0.0,14.3,1.86
FCST_20240102_TAM_D6,2024-01-02,2024-01-08,Tamil Nadu,South,11.1271,78.6569,6,0.0,21.6,11.0,1003.1,59.6,-2.0,6.91,0.0,13.2,6.36
FCST_20240102_TAM_D7,2024-01-02,2024-01-09,Tamil Nadu,South,11.1271,78.6569,7,6.2,22.7,13.3,1004.3,56.9,2.9,9.74,0.0,24.3,37.81
FCST_20240102_TAM_D8,2024-01-02,2024-01-10,Tamil Nadu,South,11.1271,78.6569,8,0.0,20.2,13.7,1005.8,56.9,-2.0,9.62,0.0,19.2,17.29
FCST_20240102_TAM_D9,2024-01-02,2024-01-11,Tamil Nadu,South,11.1271,78.6569,9,0.0,23.6,15.7,1005.9,60.9,-2.2,11.01,0.0,22.0,10.06
FCST_20240102_TAM_D10,2024-01-02,2024-01-12,Tamil Nadu,South,11.1271,78.6569,10,0.0,19.6,14.1,1008.0,65.8,0.6,12.43,0.0,27.9,18.83
FCST_20240102_AND_D1,2024-01-02,2024-01-03,Andhra Pradesh,South-East,15.9129,79.74,1,0.0,21.0,12.3,1006.1,54.1,-0.5,1.5,0.0,2.8,3.42
FCST_20240102_AND_D2,2024-01-02,2024-01-04,Andhra Pradesh,South-East,15.9129,79.74,2,0.0,21.5,12.9,1005.8,57.6,0.3,2.13,0.0,5.0,0.8
FCST_20240102_AND_D3,2024-01-02,2024-01-05,Andhra Pradesh,South-East,15.9129,79.74,3,0.0,22.3,12.4,1004.9,55.7,-0.1,3.11,0.0,6.7,14.33
FCST_20240102_AND_D4,2024-01-02,2024-01-06,Andhra Pradesh,South-East,15.9129,79.74,4,0.0,21.3,9.7,1007.9,60.0,-0.2,4.51,0.0,9.7,1.03
FCST_20240102_AND_D5,2024-01-02,2024-01-07,Andhra Pradesh,South-East,15.9129,79.74,5,0.0,21.4,13.3,1003.8,58.5,0.2,7.18,0.0,16.0,9.65
FCST_20240102_AND_D6,2024-01-02,2024-01-08,Andhra Pradesh,South-East,15.9129,79.74,6,0.0,20.4,8.5,1005.8,54.8,-0.7,7.86,0.0,16.6,11.54
FCST_20240102_AND_D7,2024-01-02,2024-01-09,Andhra Pradesh,South-East,15.9129,79.74,7,0.0,20.9,10.5,1004.4,56.4,0.7,8.25,0.0,18.9,11.52
FCST_20240102_AND_D8,2024-01-02,2024-01-10,Andhra Pradesh,South-East,15.9129,79.74,8,0.0,20.4,12.6,1008.0,47.9,5.0,9.62,0.0,26.2,23.17
FCST_20240102_AND_D9,2024-01-02,2024-01-11,Andhra Pradesh,South-East,15.9129,79.74,9,0.0,19.2,11.4,1004.3,62.9,2.3,15.28,0.0,35.9,37.29
FCST_20240102_AND_D10,2024-01-02,2024-01-12,Andhra Pradesh,South-East,15.9129,79.74,10,0.0,22.2,15.3,1004.4,55.3,0.4,13.38,0.0,29.8,6.08
FCST_20240102_WES_D1,2024-01-02,2024-01-03,West Bengal,East,22.9868,87.855,1,7.6,21.3,12.1,1004.9,55.4,7.7,1.5,5.0,11.0,2.0
FCST_20240102_WES_D2,2024-01-02,2024-01-04,West Bengal,East,22.9868,87.855,2,0.0,20.8,10.7,1005.4,59.0,1.0,2.95,0.0,7.5,5.93
FCST_20240102_WES_D3,2024-01-02,2024-01-05,West Bengal,East,22.9868,87.855,3,0.0,22.9,9.6,1007.3,57.8,-0.6,3.11,0.0,6.2,4.0
FCST_20240102_WES_D4,2024-01-02,2024-01-06,West Bengal,East,22.9868,87.855,4,0.0,22.2,12.9,1005.4,53.5,1.1,6.05,0.0,14.4,10.98
FCST_20240102_WES_D5,2024-01-02,2024-01-07,West Bengal,East,22.9868,87.855,5,0.0,20.4,11.1,1007.5,57.8,1.1,5.6,0.0,13.4,3.22
FCST_20240102_WES_D6,2024-01-02,2024-01-08,West Bengal,East,22.9868,87.855,6,0.0,20.7,11.1,1007.1,56.6,-0.5,7.46,0.0,15.9,5.5
FCST_20240102_WES_D7,2024-01-02,2024-01-09,West Bengal,East,22.9868,87.855,7,0.0,21.6,12.1,1007.2,54.0,-5.0,9.5,0.0,15.9,3.63
FCST_20240102_WES_D8,2024-01-02,2024-01-10,West Bengal,East,22.9868,87.855,8,0.0,21.3,12.4,1006.6,59.4,1.3,9.62,0.0,22.5,7.91
FCST_20240102_WES_D9,2024-01-02,2024-01-11,West Bengal,East,22.9868,87.855,9,0.0,21.4,11.2,1008.0,55.1,0.8,11.59,0.0,26.3,15.88
FCST_20240102_WES_D10,2024-01-02,2024-01-12,West Bengal,East,22.9868,87.855,10,0.0,21.8,14.7,1007.9,58.7,3.1,12.43,0.0,30.4,7.13
FCST_20240102_MAD_D1,2024-01-02,2024-01-03,Madhya Pradesh,Central,22.9734,78.6569,1,0.0,21.3,11.4,1006.2,55.7,0.0,1.5,0.0,3.3,2.16
FCST_20240102_MAD_D2,2024-01-02,2024-01-04,Madhya Pradesh,Central,22.9734,78.6569,2,0.0,21.2,9.8,1007.4,57.8,-1.0,1.95,0.0,3.3,2.98
FCST_20240102_MAD_D3,2024-01-02,2024-01-05,Madhya Pradesh,Central,22.9734,78.6569,3,2.9,21.3,11.6,1006.0,56.7,2.9,4.21,0.0,12.2,1.85
FCST_20240102_MAD_D4,2024-01-02,2024-01-06,Madhya Pradesh,Central,22.9734,78.6569,4,3.8,22.4,9.2,1005.6,56.2,4.2,5.26,0.0,15.8,6.18
FCST_20240102_MAD_D5,2024-01-02,2024-01-07,Madhya Pradesh,Central,22.9734,78.6569,5,0.0,21.5,8.7,1006.5,53.9,-1.1,5.6,0.0,11.2,1.07
FCST_20240102_MAD_D6,2024-01-02,2024-01-08,Madhya Pradesh,Central,22.9734,78.6569,6,0.0,21.7,13.4,1005.8,55.4,0.7,9.21,0.0,21.0,3.67
FCST_20240102_MAD_D7,2024-01-02,2024-01-09,Madhya Pradesh,Central,22.9734,78.6569,7,0.0,21.8,10.6,1005.1,55.7,-1.8,8.25,0.0,16.4,2.46
FCST_20240102_MAD_D8,2024-01-02,2024-01-10,Madhya Pradesh,Central,22.9734,78.6569,8,0.0,19.5,12.7,1005.0,53.7,-3.0,9.62,0.0,18.2,1.65
FCST_20240102_MAD_D9,2024-01-02,2024-01-11,Madhya Pradesh,Central,22.9734,78.6569,9,0.0,21.1,12.6,1007.0,54.9,-1.4,16.9,0.0,35.8,26.68
FCST_20240102_MAD_D10,2024-01-02,2024-01-12,Madhya Pradesh,Central,22.9734,78.6569,10,0.0,21.9,8.4,1004.4,50.1,4.0,16.32,0.0,39.9,3.59
FCST_20240102_UTT_D1,2024-01-02,2024-01-03,Uttar Pradesh,North,26.8467,80.9462,1,0.0,21.7,11.2,1006.1,53.7,0.3,1.83,0.0,4.3,1.6
FCST_20240102_UTT_D2,2024-01-02,2024-01-04,Uttar Pradesh,North,26.8467,80.9462,2,0.0,21.1,11.6,1006.0,54.8,-0.2,1.95,0.0,4.1,1.87
FCST_20240102_UTT_D3,2024-01-02,2024-01-05,Uttar Pradesh,North,26.8467,80.9462,3,0.0,20.5,9.6,1005.6,57.9,0.2,3.94,0.0,8.9,4.99
FCST_20240102_UTT_D4,2024-01-02,2024-01-06,Uttar Pradesh,North,26.8467,80.9462,4,0.0,21.2,8.1,1006.0,55.7,0.2,5.72,0.0,12.8,8.06
FCST_20240102_UTT_D5,2024-01-02,2024-01-07,Uttar Pradesh,North,26.8467,80.9462,5,0.0,21.7,12.3,1005.6,55.1,-1.6,8.42,0.0,16.9,3.83
FCST_20240102_UTT_D6,2024-01-02,2024-01-08,Uttar Pradesh,North,26.8467,80.9462,6,0.0,20.4,8.7,1006.1,55.1,1.4,7.69,0.0,18.3,2.67
FCST_20240102_UTT_D7,2024-01-02,2024-01-09,Uttar Pradesh,North,26.8467,80.9462,7,0.0,20.0,12.0,1007.1,60.3,-1.6,8.45,0.0,17.0,1.78
FCST_20240102_UTT_D8,2024-01-02,2024-01-10,Uttar Pradesh,North,26.8467,80.9462,8,0.0,23.0,10.7,1007.5,57.2,1.7,10.56,0.0,24.9,1.46
FCST_20240102_UTT_D9,2024-01-02,2024-01-11,Uttar Pradesh,North,26.8467,80.9462,9,0.0,20.4,16.1,1006.3,58.2,3.6,11.01,0.0,27.8,31.29
FCST_20240102_UTT_D10,2024-01-02,2024-01-12,Uttar Pradesh,North,26.8467,80.9462,10,0.0,19.4,12.5,1006.5,57.3,-6.0,17.12,0.0,31.7,14.29
FCST_20240102_KAR_D1,2024-01-02,2024-01-03,Karnataka,South,15.3173,75.7139,1,0.0,21.2,10.9,1005.8,57.7,-0.3,1.5,0.0,3.0,1.93
FCST_20240102_KAR_D2,2024-01-02,2024-01-04,Karnataka,South,15.3173,75.7139,2,0.0,22.2,12.0,1005.6,55.3,0.3,1.95,0.0,4.6,7.42
FCST_20240102_KAR_D3,2024-01-02,2024-01-05,Karnataka,South,15.3173,75.7139,3,0.0,21.3,10.2,1006.4,55.2,-1.0,3.11,0.0,5.8,1.43
FCST_20240102_KAR_D4,2024-01-02,2024-01-06,Karnataka,South,15.3173,75.7139,4,0.0,20.7,11.2,1007.8,57.3,-0.2,4.33,0.0,9.3,9.82
FCST_20240102_KAR_D5,2024-01-02,2024-01-07,Karnataka,South,15.3173,75.7139,5,0.0,21.3,8.7,1006.5,57.9,0.2,5.6,0.0,12.5,11.04
FCST_20240102_KAR_D6,2024-01-02,2024-01-08,Karnataka,South,15.3173,75.7139,6,0.0,22.7,12.5,1007.4,54.7,0.5,6.91,0.0,15.7,3.57
FCST_20240102_KAR_D7,2024-01-02,2024-01-09,Karnataka,South,15.3173,75.7139,7,0.0,20.7,8.3,1006.0,54.0,-0.8,8.51,0.0,17.9,9.7
FCST_20240102_KAR_D8,2024-01-02,2024-01-10,Karnataka,South,15.3173,75.7139,8,0.0,22.8,11.1,1007.4,55.7,-2.5,9.62,0.0,18.7,16.98
FCST_20240102_KAR_D9,2024-01-02,2024-01-11,Karnataka,South,15.3173,75.7139,9,0.0,22.3,8.0,1005.0,60.3,-2.5,14.98,0.0,30.5,4.43
FCST_20240102_KAR_D10,2024-01-02,2024-01-12,Karnataka,South,15.3173,75.7139,10,0.0,23.3,7.7,1008.8,54.0,-0.4,12.43,0.0,26.9,39.39
FCST_20240102_HIM_D1,2024-01-02,2024-01-03,Himachal Pradesh,North-Himalayan,31.1048,77.1734,1,0.0,21.7,11.7,1004.9,55.1,0.1,1.5,0.0,3.4,3.15
FCST_20240102_HIM_D2,2024-01-02,2024-01-04,Himachal Pradesh,North-Himalayan,31.1048,77.1734,2,0.0,19.9,11.0,1005.7,55.3,0.1,1.95,0.0,4.4,1.87
FCST_20240102_HIM_D3,2024-01-02,2024-01-05,Himachal Pradesh,North-Himalayan,31.1048,77.1734,3,0.0,21.8,11.1,1005.6,55.1,2.2,4.95,0.0,13.1,3.03
FCST_20240102_HIM_D4,2024-01-02,2024-01-06,Himachal Pradesh,North-Himalayan,31.1048,77.1734,4,0.0,20.5,13.2,1006.1,52.7,-0.3,4.33,0.0,9.2,11.27
FCST_20240102_HIM_D5,2024-01-02,2024-01-07,Himachal Pradesh,North-Himalayan,31.1048,77.1734,5,0.0,19.9,11.6,1006.8,50.7,0.2,5.6,0.0,12.5,3.93
FCST_20240102_HIM_D6,2024-01-02,2024-01-08,Himachal Pradesh,North-Himalayan,31.1048,77.1734,6,0.0,21.1,9.3,1004.1,55.6,0.0,6.91,0.0,15.2,25.9
FCST_20240102_HIM_D7,2024-01-02,2024-01-09,Himachal Pradesh,North-Himalayan,31.1048,77.1734,7,0.0,20.8,15.8,1009.2,51.7,0.6,8.25,0.0,18.8,9.4
FCST_20240102_HIM_D8,2024-01-02,2024-01-10,Himachal Pradesh,North-Himalayan,31.1048,77.1734,8,0.0,22.7,10.2,1005.6,51.6,-1.3,9.62,0.0,19.9,10.88
FCST_20240102_HIM_D9,2024-01-02,2024-01-11,Himachal Pradesh,North-Himalayan,31.1048,77.1734,9,0.0,19.4,4.6,1007.1,55.7,-0.3,12.41,0.0,27.0,5.5
FCST_20240102_HIM_D10,2024-01-02,2024-01-12,Himachal Pradesh,North-Himalayan,31.1048,77.1734,10,0.0,20.8,13.0,1005.0,50.7,-2.8,12.43,0.0,24.5,12.01
FCST_20240102_BIH_D1,2024-01-02,2024-01-03,Bihar,East,25.0961,85.3131,1,0.0,21.1,10.0,1006.1,54.7,0.1,1.5,0.0,3.4,1.5
FCST_20240102_BIH_D2,2024-01-02,2024-01-04,Bihar,East,25.0961,85.3131,2,4.4,22.1,12.3,1006.6,54.7,3.7,2.71,0.0,9.7,1.9
FCST_20240102_BIH_D3,2024-01-02,2024-01-05,Bihar,East,25.0961,85.3131,3,0.0,22.4,10.6,1005.7,52.8,0.1,3.11,0.0,6.9,1.42
FCST_20240102_BIH_D4,2024-01-02,2024-01-06,Bihar,East,25.0961,85.3131,4,0.0,22.2,8.8,1005.3,57.9,1.0,5.72,0.0,13.6,1.85
FCST_20240102_BIH_D5,2024-01-02,2024-01-07,Bihar,East,25.0961,85.3131,5,0.0,21.7,14.4,1006.0,50.7,-0.1,5.81,0.0,12.7,0.71
FCST_20240102_BIH_D6,2024-01-02,2024-01-08,Bihar,East,25.0961,85.3131,6,0.0,21.3,9.4,1006.1,53.6,-1.1,7.59,0.0,15.6,29.31
FCST_20240102_BIH_D7,2024-01-02,2024-01-09,Bihar,East,25.0961,85.3131,7,0.0,21.4,10.9,1006.0,52.8,2.4,9.22,0.0,22.7,11.63
FCST_20240102_BIH_D8,2024-01-02,2024-01-10,Bihar,East,25.0961,85.3131,8,0.0,20.4,12.6,1007.8,54.0,2.0,9.62,0.0,23.2,2.92
FCST_20240102_BIH_D9,2024-01-02,2024-01-11,Bihar,East,25.0961,85.3131,9,0.0,21.7,11.2,1007.3,57.2,-0.3,14.93,0.0,32.5,17.76
