valid_time,region,latitude,longitude,rainfall_observed,temperature_observed,wind_observed,pressure_observed,humidity_observed,observation_id
2024-01-18,Odisha,20.9517,85.0985,7.7,20.6,13.5,1009.3,59.4,OBS_20240118_ODI
2024-01-18,Assam,26.2006,92.9376,26.2,21.1,10.9,1004.7,62.5,OBS_20240118_ASS
2024-01-18,Punjab,31.1471,75.3412,0.0,21.7,5.4,1011.6,53.2,OBS_20240118_PUN
2024-01-18,Tamil Nadu,11.1271,78.6569,5.0,19.3,12.5,1007.0,49.7,OBS_20240118_TAM
2024-01-18,Andhra Pradesh,15.9129,79.74,0.6,20.1,13.6,1008.3,57.3,OBS_20240118_AND
2024-01-18,West Bengal,22.9868,87.855,0.0,21.8,14.6,1007.2,64.1,OBS_20240118_WES
2024-01-18,Madhya Pradesh,22.9734,78.6569,0.0,21.5,16.4,1004.6,52.0,OBS_20240118_MAD
2024-01-18,Uttar Pradesh,26.8467,80.9462,0.0,17.5,14.0,1007.5,55.1,OBS_20240118_UTT
2024-01-18,Karnataka,15.3173,75.7139,2.4,24.0,11.7,1006.4,60.1,OBS_20240118_KAR
2024-01-18,Himachal Pradesh,31.1048,77.1734,0.0,20.3,11.5,1008.9,55.4,OBS_20240118_HIM
2024-01-18,Bihar,25.0961,85.3131,3.7,21.4,10.5,1003.8,71.7,OBS_20240118_BIH
2024-01-19,Gujarat,22.2587,71.1924,0.0,23.1,12.0,1006.6,44.4,OBS_20240119_GUJ
2024-01-19,Maharashtra,19.7515,75.7139,6.8,20.9,9.1,1006.2,53.0,OBS_20240119_MAH
2024-01-19,Kerala,10.8505,76.2711,19.4,24.0,16.2,1009.8,59.8,OBS_20240119_KER
2024-01-19,Rajasthan,27.0238,74.2179,13.9,19.5,11.4,1005.9,44.0,OBS_20240119_RAJ
2024-01-19,Odisha,20.9517,85.0985,9.5,23.2,4.8,1004.8,63.6,OBS_20240119_ODI
2024-01-19,Assam,26.2006,92.9376,0.6,24.4,13.0,1006.9,47.6,OBS_20240119_ASS
2024-01-19,Punjab,31.1471,75.3412,0.0,18.8,16.6,1006.6,47.6,OBS_20240119_PUN
2024-01-19,Tamil Nadu,11.1271,78.6569,12.1,23.5,6.3,1004.3,54.1,OBS_20240119_TAM
2024-01-19,Andhra Pradesh,15.9129,79.74,0.0,18.1,9.2,1004.1,67.1,OBS_20240119_AND
2024-01-19,West Bengal,22.9868,87.855,0.8,19.3,12.1,1010.1,67.6,OBS_20240119_WES
2024-01-19,Madhya Pradesh,22.9734,78.6569,0.0,24.0,6.2,1011.2,65.3,OBS_20240119_MAD
2024-01-19,Uttar Pradesh,26.8467,80.9462,0.0,24.3,15.4,1005.9,59.1,OBS_20240119_UTT
2024-01-19,Karnataka,15.3173,75.7139,0.0,22.8,16.6,1004.0,53.4,OBS_20240119_KAR
2024-01-19,Himachal Pradesh,31.1048,77.1734,12.7,19.5,10.3,1004.9,54.5,OBS_20240119_HIM
2024-01-19,Bihar,25.0961,85.3131,7.5,22.9,13.2,1008.8,59.1,OBS_20240119_BIH
2024-01-20,Gujarat,22.2587,71.1924,0.0,20.5,14.2,1006.3,60.1,OBS_20240120_GUJ
2024-01-20,Maharashtra,19.7515,75.7139,14.4,21.4,7.2,1009.6,38.9,OBS_20240120_MAH
2024-01-20,Kerala,10.8505,76.2711,0.0,14.5,13.0,1011.3,48.0,OBS_20240120_KER
2024-01-20,Rajasthan,27.0238,74.2179,6.0,24.8,14.9,1005.6,54.9,OBS_20240120_RAJ
2024-01-20,Odisha,20.9517,85.0985,3.6,21.7,12.0,1006.4,47.1,OBS_20240120_ODI
2024-01-20,Assam,26.2006,92.9376,28.0,21.3,10.6,1009.0,57.8,OBS_20240120_ASS
2024-01-20,Punjab,31.1471,75.3412,21.0,21.5,9.7,1011.1,59.4,OBS_20240120_PUN
2024-01-20,Tamil Nadu,11.1271,78.6569,0.0,21.9,11.3,1007.7,54.9,OBS_20240120_TAM
2024-01-20,Andhra Pradesh,15.9129,79.74,0.0,23.5,10.3,1007.4,57.9,OBS_20240120_AND
2024-01-20,West Bengal,22.9868,87.855,17.2,19.7,12.2,1006.0,48.1,OBS_20240120_WES
2024-01-20,Madhya Pradesh,22.9734,78.6569,0.0,23.8,10.3,1008.8,50.1,OBS_20240120_MAD
2024-01-20,Uttar Pradesh,26.8467,80.9462,102.1,24.2,7.7,1010.3,59.7,OBS_20240120_UTT
2024-01-20,Karnataka,15.3173,75.7139,16.8,20.0,12.2,1008.3,66.2,OBS_20240120_KAR
2024-01-20,Himachal Pradesh,31.1048,77.1734,0.0,20.9,5.6,1003.3,66.5,OBS_20240120_HIM
2024-01-20,Bihar,25.0961,85.3131,0.0,24.2,4.3,1008.5,57.8,OBS_20240120_BIH
2024-01-21,Gujarat,22.2587,71.1924,0.0,23.3,14.4,1003.2,51.3,OBS_20240121_GUJ
2024-01-21,Maharashtra,19.7515,75.7139,2.9,18.6,8.7,1004.6,55.7,OBS_20240121_MAH
2024-01-21,Kerala,10.8505,76.2711,2.3,24.5,7.3,1005.2,59.4,OBS_20240121_KER
2024-01-21,Rajasthan,27.0238,74.2179,0.0,22.2,12.8,1008.1,65.8,OBS_20240121_RAJ
2024-01-21,Odisha,20.9517,85.0985,0.8,25.1,6.2,1005.3,56.9,OBS_20240121_ODI
2024-01-21,Assam,26.2006,92.9376,0.0,20.6,7.3,1006.0,62.2,OBS_20240121_ASS
2024-01-21,Punjab,31.1471,75.3412,0.0,22.3,12.1,1007.3,55.7,OBS_20240121_PUN
2024-01-21,Tamil Nadu,11.1271,78.6569,8.2,20.3,12.5,1003.3,58.3,OBS_20240121_TAM
2024-01-21,Andhra Pradesh,15.9129,79.74,32.0,21.3,11.0,1004.8,49.7,OBS_20240121_AND
2024-01-21,West Bengal,22.9868,87.855,0.0,21.9,11.4,1008.5,62.2,OBS_20240121_WES
2024-01-21,Madhya Pradesh,22.9734,78.6569,1.9,20.0,9.7,1006.6,65.6,OBS_20240121_MAD
2024-01-21,Uttar Pradesh,26.8467,80.9462,0.0,21.1,14.1,1006.8,47.4,OBS_20240121_UTT
2024-01-21,Karnataka,15.3173,75.7139,0.0,20.2,15.2,1004.8,51.3,OBS_20240121_KAR
2024-01-21,Himachal Pradesh,31.1048,77.1734,2.5,22.1,20.7,1005.4,57.8,OBS_20240121_HIM
2024-01-21,Bihar,25.0961,85.3131,11.5,18.6,4.8,1005.3,50.7,OBS_20240121_BIH
2024-01-22,Gujarat,22.2587,71.1924,1.9,23.5,15.3,1003.7,45.9,OBS_20240122_GUJ
2024-01-22,Maharashtra,19.7515,75.7139,0.0,23.6,4.7,1006.3,53.1,OBS_20240122_MAH
2024-01-22,Kerala,10.8505,76.2711,0.0,21.6,14.2,1005.8,61.3,OBS_20240122_KER
2024-01-22,Rajasthan,27.0238,74.2179,0.9,19.2,14.0,1006.8,38.2,OBS_20240122_RAJ
2024-01-22,Odisha,20.9517,85.0985,0.0,19.1,7.3,1002.0,44.4,OBS_20240122_ODI
2024-01-22,Assam,26.2006,92.9376,0.0,25.3,5.4,1006.3,56.8,OBS_20240122_ASS
2024-01-22,Punjab,31.1471,75.3412,0.0,23.8,12.5,1010.2,65.4,OBS_20240122_PUN
2024-01-22,Tamil Nadu,11.1271,78.6569,5.8,21.4,4.0,1004.7,60.6,OBS_20240122_TAM
2024-01-22,Andhra Pradesh,15.9129,79.74,0.0,22.2,17.2,1003.7,55.9,OBS_20240122_AND
2024-01-22,West Bengal,22.9868,87.855,17.2,21.8,16.8,1007.9,48.7,OBS_20240122_WES
2024-01-22,Madhya Pradesh,22.9734,78.6569,0.0,25.3,8.4,1005.2,54.5,OBS_20240122_MAD
2024-01-22,Uttar Pradesh,26.8467,80.9462,1.9,22.5,3.2,1002.3,55.2,OBS_20240122_UTT
2024-01-22,Karnataka,15.3173,75.7139,12.8,21.6,12.9,1002.6,55.9,OBS_20240122_KAR
2024-01-22,Himachal Pradesh,31.1048,77.1734,0.0,24.3,14.4,1006.1,52.5,OBS_20240122_HIM
2024-01-22,Bihar,25.0961,85.3131,12.9,26.8,9.8,1005.7,59.9,OBS_20240122_BIH
2024-01-23,Gujarat,22.2587,71.1924,7.4,18.7,8.2,1006.3,59.1,OBS_20240123_GUJ
2024-01-23,Maharashtra,19.7515,75.7139,1.0,20.7,15.4,1004.9,63.7,OBS_20240123_MAH
2024-01-23,Kerala,10.8505,76.2711,0.0,22.6,13.3,1005.1,47.9,OBS_20240123_KER
2024-01-23,Rajasthan,27.0238,74.2179,0.0,20.1,13.0,1006.6,52.8,OBS_20240123_RAJ
2024-01-23,Odisha,20.9517,85.0985,24.4,20.9,14.6,1005.3,63.7,OBS_20240123_ODI
2024-01-23,Assam,26.2006,92.9376,0.0,18.8,16.9,1007.1,66.3,OBS_20240123_ASS
2024-01-23,Punjab,31.1471,75.3412,7.0,22.1,13.2,1006.1,49.6,OBS_20240123_PUN
2024-01-23,Tamil Nadu,11.1271,78.6569,0.0,20.6,10.4,1003.6,57.0,OBS_20240123_TAM
2024-01-23,Andhra Pradesh,15.9129,79.74,16.5,19.6,8.8,1007.9,52.6,OBS_20240123_AND
2024-01-23,West Bengal,22.9868,87.855,11.8,17.9,7.5,1002.3,60.7,OBS_20240123_WES
2024-01-23,Madhya Pradesh,22.9734,78.6569,0.0,23.9,14.9,1007.8,51.5,OBS_20240123_MAD
2024-01-23,Uttar Pradesh,26.8467,80.9462,0.1,19.4,13.2,1007.1,54.4,OBS_20240123_UTT
2024-01-23,Karnataka,15.3173,75.7139,4.3,24.0,13.0,1007.3,60.1,OBS_20240123_KAR
2024-01-23,Himachal Pradesh,31.1048,77.1734,11.4,22.1,17.1,1006.5,47.1,OBS_20240123_HIM
2024-01-23,Bihar,25.0961,85.3131,0.0,20.9,5.7,1013.0,57.3,OBS_20240123_BIH
2024-01-24,Gujarat,22.2587,71.1924,10.6,20.1,8.3,1007.6,56.0,OBS_20240124_GUJ
2024-01-24,Maharashtra,19.7515,75.7139,0.0,22.3,2.2,1006.7,67.3,OBS_20240124_MAH
2024-01-24,Kerala,10.8505,76.2711,0.0,19.5,20.5,1002.7,63.8,OBS_20240124_KER
2024-01-24,Rajasthan,27.0238,74.2179,4.9,21.5,9.0,1008.4,51.6,OBS_20240124_RAJ
2024-01-24,Odisha,20.9517,85.0985,12.5,19.9,18.7,1004.9,58.6,OBS_20240124_ODI
2024-01-24,Assam,26.2006,92.9376,0.4,21.9,6.1,1003.5,61.0,OBS_20240124_ASS
2024-01-24,Punjab,31.1471,75.3412,7.9,20.3,11.4,1005.3,56.5,OBS_20240124_PUN
2024-01-24,Tamil Nadu,11.1271,78.6569,0.0,19.8,11.7,1008.0,56.6,OBS_20240124_TAM
2024-01-24,Andhra Pradesh,15.9129,79.74,0.0,20.5,13.8,1005.6,71.2,OBS_20240124_AND
2024-01-24,West Bengal,22.9868,87.855,2.1,23.5,14.0,1004.9,60.5,OBS_20240124_WES
2024-01-24,Madhya Pradesh,22.9734,78.6569,0.0,23.4,7.5,1010.5,64.2,OBS_20240124_MAD
2024-01-24,Uttar Pradesh,26.8467,80.9462,0.0,25.5,10.4,1006.2,54.2,OBS_20240124_UTT
2024-01-24,Karnataka,15.3173,75.7139,13.5,18.6,6.9,1004.0,71.5,OBS_20240124_KAR
2024-01-24,Himachal Pradesh,31.1048,77.1734,7.5,17.1,14.2,1004.9,61.8,OBS_20240124_HIM
2024-01-24,Bihar,25.0961,85.3131,13.5,21.2,10.4,1005.1,45.5,OBS_20240124_BIH
2024-01-25,Gujarat,22.2587,71.1924,1.0,25.4,17.9,1006.2,50.9,OBS_20240125_GUJ
2024-01-25,Maharashtra,19.7515,75.7139,10.8,14.8,17.4,1003.3,64.4,OBS_20240125_MAH
2024-01-25,Kerala,10.8505,76.2711,0.0,23.4,10.8,1006.4,61.5,OBS_20240125_KER
2024-01-25,Rajasthan,27.0238,74.2179,8.7,23.6,17.0,998.9,64.2,OBS_20240125_RAJ
2024-01-25,Odisha,20.9517,85.0985,0.0,21.7,14.1,1006.4,49.0,OBS_20240125_ODI
2024-01-25,Assam,26.2006,92.9376,2.7,21.0,12.4,1004.2,58.8,OBS_20240125_ASS
2024-01-25,Punjab,31.1471,75.3412,0.0,24.0,10.6,1006.9,55.6,OBS_20240125_PUN
2024-01-25,Tamil Nadu,11.1271,78.6569,3.6,26.2,11.7,1005.5,54.9,OBS_20240125_TAM
2024-01-25,Andhra Pradesh,15.9129,79.74,6.5,21.3,8.5,1006.1,50.6,OBS_20240125_AND
2024-01-25,West Bengal,22.9868,87.855,0.0,18.9,14.5,1006.9,37.3,OBS_20240125_WES
2024-01-25,Madhya Pradesh,22.9734,78.6569,0.0,21.2,12.2,1002.4,53.9,OBS_20240125_MAD
2024-01-25,Uttar Pradesh,26.8467,80.9462,0.0,21.4,8.8,1003.5,48.3,OBS_20240125_UTT
2024-01-25,Karnataka,15.3173,75.7139,0.0,21.8,13.9,1003.1,56.6,OBS_20240125_KAR
2024-01-25,Himachal Pradesh,31.1048,77.1734,2.1,17.9,14.1,1005.4,55.5,OBS_20240125_HIM
2024-01-25,Bihar,25.0961,85.3131,0.0,24.5,5.4,1006.8,50.5,OBS_20240125_BIH
2024-01-26,Gujarat,22.2587,71.1924,9.5,26.6,6.4,1005.4,66.6,OBS_20240126_GUJ
2024-01-26,Maharashtra,19.7515,75.7139,0.0,21.1,8.5,1005.9,51.2,OBS_20240126_MAH
2024-01-26,Kerala,10.8505,76.2711,8.2,23.2,13.8,1003.6,49.9,OBS_20240126_KER
2024-01-26,Rajasthan,27.0238,74.2179,17.2,22.5,9.6,1006.2,54.5,OBS_20240126_RAJ
2024-01-26,Odisha,20.9517,85.0985,8.7,19.8,17.9,1004.6,50.8,OBS_20240126_ODI
2024-01-26,Assam,26.2006,92.9376,0.0,26.6,13.9,1004.1,55.9,OBS_20240126_ASS
2024-01-26,Punjab,31.1471,75.3412,6.1,22.1,12.0,1008.7,50.7,OBS_20240126_PUN
2024-01-26,Tamil Nadu,11.1271,78.6569,2.2,22.9,11.6,1004.7,49.8,OBS_20240126_TAM
2024-01-26,Andhra Pradesh,15.9129,79.74,6.6,23.9,9.0,1004.2,51.9,OBS_20240126_AND
2024-01-26,West Bengal,22.9868,87.855,0.0,21.4,9.9,1002.3,60.7,OBS_20240126_WES
2024-01-26,Madhya Pradesh,22.9734,78.6569,0.0,22.5,11.1,1008.2,50.4,OBS_20240126_MAD
2024-01-26,Uttar Pradesh,26.8467,80.9462,0.1,22.3,10.7,1006.1,64.2,OBS_20240126_UTT
2024-01-26,Karnataka,15.3173,75.7139,2.9,21.8,11.6,1007.6,60.4,OBS_20240126_KAR
2024-01-26,Himachal Pradesh,31.1048,77.1734,0.0,18.7,11.1,1005.7,50.9,OBS_20240126_HIM
2024-01-26,Bihar,25.0961,85.3131,0.0,19.9,8.7,1003.5,43.0,OBS_20240126_BIH
2024-01-27,Gujarat,22.2587,71.1924,0.0,21.7,15.4,1007.1,53.2,OBS_20240127_GUJ
2024-01-27,Maharashtra,19.7515,75.7139,6.1,20.7,3.8,1006.2,73.0,OBS_20240127_MAH
2024-01-27,Kerala,10.8505,76.2711,0.0,21.8,9.6,998.9,49.8,OBS_20240127_KER
2024-01-27,Rajasthan,27.0238,74.2179,0.0,20.9,10.1,1004.8,51.6,OBS_20240127_RAJ
2024-01-27,Odisha,20.9517,85.0985,12.9,22.8,10.3,1007.7,56.2,OBS_20240127_ODI
2024-01-27,Assam,26.2006,92.9376,0.0,18.6,10.2,1008.9,59.3,OBS_20240127_ASS
2024-01-27,Punjab,31.1471,75.3412,0.0,18.6,15.4,1010.2,65.0,OBS_20240127_PUN
2024-01-27,Tamil Nadu,11.1271,78.6569,0.0,22.1,10.9,1003.6,63.9,OBS_20240127_TAM
2024-01-27,Andhra Pradesh,15.9129,79.74,0.0,22.9,16.1,1006.9,61.1,OBS_20240127_AND
2024-01-27,West Bengal,22.9868,87.855,7.5,23.7,10.7,1006.9,51.7,OBS_20240127_WES
2024-01-27,Madhya Pradesh,22.9734,78.6569,5.5,23.6,9.2,1007.7,50.8,OBS_20240127_MAD
2024-01-27,Uttar Pradesh,26.8467,80.9462,0.0,23.4,1.0,1004.4,61.3,OBS_20240127_UTT
2024-01-27,Karnataka,15.3173,75.7139,0.0,19.5,12.1,1008.1,47.4,OBS_20240127_KAR
2024-01-27,Himachal Pradesh,31.1048,77.1734,0.0,25.5,6.9,1010.4,50.9,OBS_20240127_HIM
2024-01-27,Bihar,25.0961,85.3131,0.0,22.5,13.7,1010.0,43.7,OBS_20240127_BIH
2024-01-28,Gujarat,22.2587,71.1924,10.5,23.1,15.2,1006.0,54.1,OBS_20240128_GUJ
2024-01-28,Maharashtra,19.7515,75.7139,15.1,17.7,14.0,1008.1,40.9,OBS_20240128_MAH
2024-01-28,Kerala,10.8505,76.2711,6.4,23.7,18.0,1007.3,65.3,OBS_20240128_KER
2024-01-28,Rajasthan,27.0238,74.2179,0.0,18.0,6.9,1004.2,59.0,OBS_20240128_RAJ
2024-01-28,Odisha,20.9517,85.0985,7.4,23.2,9.7,1007.5,61.5,OBS_20240128_ODI
2024-01-28,Assam,26.2006,92.9376,0.0,22.1,14.3,1005.8,63.9,OBS_20240128_ASS
2024-01-28,Punjab,31.1471,75.3412,15.1,20.4,9.3,1009.9,55.1,OBS_20240128_PUN
2024-01-28,Tamil Nadu,11.1271,78.6569,0.0,22.7,5.9,1003.1,52.6,OBS_20240128_TAM
2024-01-28,Andhra Pradesh,15.9129,79.74,0.0,23.3,12.8,1005.7,54.0,OBS_20240128_AND
2024-01-28,West Bengal,22.9868,87.855,0.0,20.1,14.5,1004.8,65.2,OBS_20240128_WES
2024-01-28,Madhya Pradesh,22.9734,78.6569,0.0,23.0,12.4,1005.4,55.8,OBS_20240128_MAD
2024-01-28,Uttar Pradesh,26.8467,80.9462,11.0,21.5,11.4,1007.8,66.2,OBS_20240128_UTT
2024-01-28,Karnataka,15.3173,75.7139,9.2,19.0,12.3,1005.3,47.6,OBS_20240128_KAR
2024-01-28,Himachal Pradesh,31.1048,77.1734,9.7,20.6,11.9,1005.1,66.4,OBS_20240128_HIM
2024-01-28,Bihar,25.0961,85.3131,11.6,19.4,15.5,1005.7,62.1,OBS_20240128_BIH
2024-01-29,Gujarat,22.2587,71.1924,4.4,21.1,10.9,1007.6,42.7,OBS_20240129_GUJ
2024-01-29,Maharashtra,19.7515,75.7139,0.0,23.2,16.9,1002.6,52.8,OBS_20240129_MAH
2024-01-29,Kerala,10.8505,76.2711,4.7,18.8,16.6,1009.4,54.5,OBS_20240129_KER
2024-01-29,Rajasthan,27.0238,74.2179,18.9,20.1,11.7,1003.0,57.2,OBS_20240129_RAJ
2024-01-29,Odisha,20.9517,85.0985,0.0,22.7,11.4,1003.5,52.4,OBS_20240129_ODI
2024-01-29,Assam,26.2006,92.9376,3.5,22.5,16.1,1007.3,58.0,OBS_20240129_ASS
2024-01-29,Punjab,31.1471,75.3412,4.9,23.5,7.0,1005.4,57.7,OBS_20240129_PUN
2024-01-29,Tamil Nadu,11.1271,78.6569,0.0,21.5,14.9,1002.7,55.8,OBS_20240129_TAM
2024-01-29,Andhra Pradesh,15.9129,79.74,0.0,22.1,10.3,1003.9,45.3,OBS_20240129_AND
2024-01-29,West Bengal,22.9868,87.855,0.0,25.9,10.9,1004.0,57.3,OBS_20240129_WES
2024-01-29,Madhya Pradesh,22.9734,78.6569,4.1,21.3,15.9,1005.2,59.6,OBS_20240129_MAD
2024-01-29,Uttar Pradesh,26.8467,80.9462,0.0,17.7,11.5,1005.5,50.1,OBS_20240129_UTT
2024-01-29,Karnataka,15.3173,75.7139,0.0,22.4,3.3,1006.6,53.1,OBS_20240129_KAR
2024-01-29,Himachal Pradesh,31.1048,77.1734,0.0,25.3,15.4,1004.5,64.3,OBS_20240129_HIM
2024-01-29,Bihar,25.0961,85.3131,20.0,23.4,13.9,1004.6,53.3,OBS_20240129_BIH
2024-01-30,Gujarat,22.2587,71.1924,0.0,17.5,9.3,1005.7,45.9,OBS_20240130_GUJ
2024-01-30,Maharashtra,19.7515,75.7139,0.0,17.6,22.0,1003.0,57.9,OBS_20240130_MAH
2024-01-30,Kerala,10.8505,76.2711,5.5,23.3,11.0,1007.0,54.2,OBS_20240130_KER
2024-01-30,Rajasthan,27.0238,74.2179,20.4,19.7,11.8,1007.8,59.9,OBS_20240130_RAJ
2024-01-30,Odisha,20.9517,85.0985,0.0,24.0,3.7,1009.3,59.0,OBS_20240130_ODI
2024-01-30,Assam,26.2006,92.9376,12.4,20.4,12.3,1008.5,66.7,OBS_20240130_ASS
2024-01-30,Punjab,31.1471,75.3412,3.1,22.5,9.1,1006.5,72.0,OBS_20240130_PUN
2024-01-30,Tamil Nadu,11.1271,78.6569,0.0,20.9,19.8,1006.7,56.7,OBS_20240130_TAM
2024-01-30,Andhra Pradesh,15.9129,79.74,0.0,23.9,13.3,1005.9,56.1,OBS_20240130_AND
2024-01-30,West Bengal,22.9868,87.855,6.7,23.1,10.4,1005.8,59.7,OBS_20240130_WES
2024-01-30,Madhya Pradesh,22.9734,78.6569,0.0,22.5,12.8,1007.5,56.3,OBS_20240130_MAD
2024-01-30,Uttar Pradesh,26.8467,80.9462,7.3,18.5,14.9,1004.8,37.9,OBS_20240130_UTT
2024-01-30,Karnataka,15.3173,75.7139,4.2,21.3,10.5,1006.1,52.3,OBS_20240130_KAR
2024-01-30,Himachal Pradesh,31.1048,77.1734,4.9,21.8,5.9,1005.7,41.2,OBS_20240130_HIM
2024-01-30,Bihar,25.0961,85.3131,0.8,27.4,7.6,1001.7,56.8,OBS_20240130_BIH
2024-01-31,Gujarat,22.2587,71.1924,0.0,21.8,6.6,1002.1,50.3,OBS_20240131_GUJ
2024-01-31,Maharashtra,19.7515,75.7139,11.7,23.2,12.5,1006.8,55.5,OBS_20240131_MAH
2024-01-31,Kerala,10.8505,76.2711,3.6,18.2,11.9,1006.1,52.1,OBS_20240131_KER
2024-01-31,Rajasthan,27.0238,74.2179,0.0,24.2,9.7,1008.4,50.0,OBS_20240131_RAJ
2024-01-31,Odisha,20.9517,85.0985,6.6,22.8,14.4,1007.7,38.7,OBS_20240131_ODI
2024-01-31,Assam,26.2006,92.9376,0.0,20.3,8.4,1007.2,66.4,OBS_20240131_ASS
2024-01-31,Punjab,31.1471,75.3412,7.6,22.5,10.7,1007.4,42.7,OBS_20240131_PUN
2024-01-31,Tamil Nadu,11.1271,78.6569,3.6,22.2,18.2,1007.9,55.0,OBS_20240131_TAM
2024-01-31,Andhra Pradesh,15.9129,79.74,0.0,20.1,13.2,1006.1,64.2,OBS_20240131_AND
2024-01-31,West Bengal,22.9868,87.855,11.4,21.5,9.7,1009.8,62.0,OBS_20240131_WES
2024-01-31,Madhya Pradesh,22.9734,78.6569,0.3,18.5,7.5,1008.6,68.8,OBS_20240131_MAD
2024-01-31,Uttar Pradesh,26.8467,80.9462,2.4,18.4,16.4,1007.8,68.4,OBS_20240131_UTT
2024-01-31,Karnataka,15.3173,75.7139,13.9,21.5,13.3,1007.2,55.9,OBS_20240131_KAR
2024-01-31,Himachal Pradesh,31.1048,77.1734,1.8,20.8,10.6,1006.6,54.8,OBS_20240131_HIM
2024-01-31,Bihar,25.0961,85.3131,5.6,22.6,8.2,1005.2,63.5,OBS_20240131_BIH
2024-02-01,Gujarat,22.2587,71.1924,0.0,22.6,17.5,1008.3,51.2,OBS_20240201_GUJ
2024-02-01,Maharashtra,19.7515,75.7139,6.5,18.6,14.5,1007.7,58.5,OBS_20240201_MAH
2024-02-01,Kerala,10.8505,76.2711,6.6,22.8,9.9,1004.8,57.5,OBS_20240201_KER
2024-02-01,Rajasthan,27.0238,74.2179,25.4,21.3,15.0,1004.0,49.0,OBS_20240201_RAJ
2024-02-01,Odisha,20.9517,85.0985,3.1,21.5,18.3,1008.1,55.5,OBS_20240201_ODI
2024-02-01,Assam,26.2006,92.9376,11.6,21.5,6.7,1003.7,56.3,OBS_20240201_ASS
2024-02-01,Punjab,31.1471,75.3412,13.0,21.7,11.2,1005.1,56.8,OBS_20240201_PUN
2024-02-01,Tamil Nadu,11.1271,78.6569,0.5,19.3,13.7,1002.6,60.9,OBS_20240201_TAM
2024-02-01,Andhra Pradesh,15.9129,79.74,0.0,20.0,11.9,1002.8,53.1,OBS_20240201_AND
2024-02-01,West Bengal,22.9868,87.855,18.8,20.9,11.0,1008.4,52.7,OBS_20240201_WES
2024-02-01,Madhya Pradesh,22.9734,78.6569,4.7,20.5,14.3,1003.9,48.8,OBS_20240201_MAD
2024-02-01,Uttar Pradesh,26.8467,80.9462,4.1,20.7,10.9,1005.2,58.3,OBS_20240201_UTT
2024-02-01,Karnataka,15.3173,75.7139,24.1,22.0,12.5,1005.8,69.7,OBS_20240201_KAR
2024-02-01,Himachal Pradesh,31.1048,77.1734,0.0,24.1,2.6,1001.6,55.5,OBS_20240201_HIM
2024-02-01,Bihar,25.0961,85.3131,8.7,27.5,12.6,1006.9,43.7,OBS_20240201_BIH
2024-02-02,Gujarat,22.2587,71.1924,15.3,21.0,19.5,1007.5,68.1,OBS_20240202_GUJ
2024-02-02,Maharashtra,19.7515,75.7139,0.2,22.2,6.9,1007.2,59.9,OBS_20240202_MAH
2024-02-02,Kerala,10.8505,76.2711,0.0,24.7,6.2,1002.3,52.6,OBS_20240202_KER
2024-02-02,Rajasthan,27.0238,74.2179,0.0,23.5,18.6,1005.7,56.8,OBS_20240202_RAJ
2024-02-02,Odisha,20.9517,85.0985,36.9,18.6,9.2,1005.1,61.4,OBS_20240202_ODI
2024-02-02,Assam,26.2006,92.9376,15.1,23.7,9.5,1006.9,62.1,OBS_20240202_ASS
2024-02-02,Punjab,31.1471,75.3412,0.0,21.7,5.7,1004.0,59.1,OBS_20240202_PUN
2024-02-02,Tamil Nadu,11.1271,78.6569,0.0,19.8,6.9,1006.3,54.1,OBS_20240202_TAM
2024-02-02,Andhra Pradesh,15.9129,79.74,0.0,24.1,8.0,1006.0,45.0,OBS_20240202_AND
2024-02-02,West Bengal,22.9868,87.855,0.0,20.2,3.9,1009.2,49.7,OBS_20240202_WES
2024-02-02,Madhya Pradesh,22.9734,78.6569,3.3,23.4,5.4,1006.5,56.1,OBS_20240202_MAD
2024-02-02,Uttar Pradesh,26.8467,80.9462,0.0,19.3,14.4,1005.6,41.0,OBS_20240202_UTT
2024-02-02,Karnataka,15.3173,75.7139,0.0,24.7,13.0,1007.2,54.2,OBS_20240202_KAR
2024-02-02,Himachal Pradesh,31.1048,77.1734,0.0,25.1,6.7,1001.0,53.1,OBS_20240202_HIM
2024-02-02,Bihar,25.0961,85.3131,6.3,23.3,10.1,1006.4,53.7,OBS_20240202_BIH
2024-02-03,Gujarat,22.2587,71.1924,1.2,21.6,10.9,1006.2,55.1,OBS_20240203_GUJ
2024-02-03,Maharashtra,19.7515,75.7139,5.0,22.7,9.3,1002.4,52.0,OBS_20240203_MAH
2024-02-03,Kerala,10.8505,76.2711,4.9,20.4,7.6,1007.8,51.9,OBS_20240203_KER
2024-02-03,Rajasthan,27.0238,74.2179,0.0,26.6,17.9,1005.2,60.3,OBS_20240203_RAJ
2024-02-03,Odisha,20.9517,85.0985,0.0,26.3,14.1,1002.3,48.0,OBS_20240203_ODI
2024-02-03,Assam,26.2006,92.9376,0.0,20.1,12.0,1006.0,46.7,OBS_20240203_ASS
2024-02-03,Punjab,31.1471,75.3412,0.0,20.5,11.7,1009.2,45.2,OBS_20240203_PUN
2024-02-03,Tamil Nadu,11.1271,78.6569,17.7,22.8,13.4,1007.9,56.8,OBS_20240203_TAM
2024-02-03,Andhra Pradesh,15.9129,79.74,1.6,22.7,14.2,1002.1,43.2,OBS_20240203_AND
